Gender,Country ,Degree ,Job Title
Male,United States of America,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Some college/university study without earning a bachelor’s degree,Engineering (non-computer focused)
Female,United States of America,Doctoral degree,Other
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,Japan,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Master’s degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,Physics or astronomy
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,"Information technology, networking, or system administration"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,China,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,Germany,I prefer not to answer,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Doctoral degree,Other
Male,United States of America,Some college/university study without earning a bachelor’s degree,Engineering (non-computer focused)
Female,United States of America,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,China,Bachelor’s degree,"Information technology, networking, or system administration"
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Italy,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Female,China,Professional degree,
Male,United States of America,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Female,China,Bachelor’s degree,Mathematics or statistics
Female,Argentina,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,
Female,India,Doctoral degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,China,,
Female,China,Doctoral degree,"Information technology, networking, or system administration"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,Mathematics or statistics
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Japan,Master’s degree,Engineering (non-computer focused)
Female,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,Chile,,
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Mathematics or statistics
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Professional degree,"Computer science (software engineering, etc.)"
Male,Other,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,I prefer not to answer,
Male,China,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,Mathematics or statistics
Female,Chile,Some college/university study without earning a bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Belgium,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Other
Male,India,Doctoral degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,"Information technology, networking, or system administration"
Male,United States of America,Doctoral degree,Physics or astronomy
Female,United States of America,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Professional degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Information technology, networking, or system administration"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,Turkey,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,United States of America,Doctoral degree,Engineering (non-computer focused)
Male,China,,
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Master’s degree,Environmental science or geology
Male,China,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,United States of America,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Female,United States of America,Bachelor’s degree,Mathematics or statistics
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,Greece,Master’s degree,"Information technology, networking, or system administration"
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Male,China,Some college/university study without earning a bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Prefer to self-describe,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,,
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Italy,Professional degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Prefer to self-describe,United States of America,I prefer not to answer,Physics or astronomy
Male,United States of America,Bachelor’s degree,
Male,Malaysia,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,,
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,Engineering (non-computer focused)
Male,Canada,Master’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,,
Female,China,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Germany,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Female,India,,
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,United States of America,,
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Doctoral degree,"Computer science (software engineering, etc.)"
Female,Viet Nam,No formal education past high school,
Male,India,Some college/university study without earning a bachelor’s degree,
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Romania,Master’s degree,"Computer science (software engineering, etc.)"
Male,France,Master’s degree,Mathematics or statistics
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,China,,
Female,United States of America,Master’s degree,"Humanities (history, literature, philosophy, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,"Information technology, networking, or system administration"
Male,Ukraine,Bachelor’s degree,Physics or astronomy
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,China,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Other
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,Brazil,Doctoral degree,Engineering (non-computer focused)
Female,China,,
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,,
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,Pakistan,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Information technology, networking, or system administration"
Female,China,Some college/university study without earning a bachelor’s degree,
Male,China,Doctoral degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,
Male,China,,
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,Mathematics or statistics
Male,Japan,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"Information technology, networking, or system administration"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,Mathematics or statistics
Prefer not to say,Spain,Doctoral degree,Physics or astronomy
Male,China,Master’s degree,Engineering (non-computer focused)
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Other,Bachelor’s degree,Mathematics or statistics
Male,India,Master’s degree,Engineering (non-computer focused)
Female,United States of America,Master’s degree,Mathematics or statistics
Male,Colombia,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,Canada,Bachelor’s degree,Engineering (non-computer focused)
Prefer not to say,China,I prefer not to answer,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Bangladesh,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Female,United States of America,Bachelor’s degree,Other
Male,India,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,Poland,Master’s degree,Physics or astronomy
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Master’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Prefer not to say,Denmark,Master’s degree,"Humanities (history, literature, philosophy, etc.)"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,United States of America,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Male,Finland,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,United States of America,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Russia,Bachelor’s degree,Mathematics or statistics
Male,China,Master’s degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,
Female,United States of America,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Female,Chile,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Other,Bachelor’s degree,Other
Male,United States of America,Doctoral degree,
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Information technology, networking, or system administration"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,Mathematics or statistics
Male,Canada,Professional degree,Engineering (non-computer focused)
Male,"Iran, Islamic Republic of...",,
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,I do not wish to disclose my location,Doctoral degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Sweden,Doctoral degree,Mathematics or statistics
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,Turkey,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Doctoral degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,,
Male,China,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,United States of America,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Brazil,No formal education past high school,
Male,Brazil,No formal education past high school,
Male,China,No formal education past high school,
Male,Japan,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Canada,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,India,Master’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Information technology, networking, or system administration"
Female,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,Mathematics or statistics
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,Mathematics or statistics
Male,Colombia,Some college/university study without earning a bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Doctoral degree,"Information technology, networking, or system administration"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Doctoral degree,Engineering (non-computer focused)
Male,Argentina,Bachelor’s degree,Other
Male,China,Master’s degree,
Male,Chile,Professional degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Master’s degree,Environmental science or geology
Male,Brazil,Bachelor’s degree,"Humanities (history, literature, philosophy, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Prefer to self-describe,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Turkey,Bachelor’s degree,"Information technology, networking, or system administration"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,India,Master’s degree,Mathematics or statistics
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,Mathematics or statistics
Male,Mexico,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Canada,Bachelor’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,Mathematics or statistics
Female,Canada,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,United States of America,Bachelor’s degree,"Information technology, networking, or system administration"
Female,United States of America,Master’s degree,Environmental science or geology
Male,South Korea,Professional degree,"Computer science (software engineering, etc.)"
Male,Peru,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,China,Doctoral degree,Mathematics or statistics
Male,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Singapore,Doctoral degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,Canada,Doctoral degree,Engineering (non-computer focused)
Male,Japan,Master’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Mathematics or statistics
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,India,,
Male,Poland,Doctoral degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Argentina,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Prefer not to say,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,France,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Doctoral degree,"Computer science (software engineering, etc.)"
Female,Brazil,No formal education past high school,
Male,Denmark,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,United States of America,,
Female,United States of America,Master’s degree,Mathematics or statistics
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Professional degree,Engineering (non-computer focused)
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,Denmark,No formal education past high school,
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Thailand,Doctoral degree,Physics or astronomy
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,Mathematics or statistics
Male,United States of America,Master’s degree,Mathematics or statistics
Male,Viet Nam,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,Chile,Doctoral degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,France,Master’s degree,Mathematics or statistics
Male,United States of America,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Female,Australia,Bachelor’s degree,Other
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,,
Male,China,,
Male,China,Bachelor’s degree,
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,China,,
Female,United States of America,Doctoral degree,"Computer science (software engineering, etc.)"
Female,United States of America,Doctoral degree,Environmental science or geology
Female,United States of America,Master’s degree,Engineering (non-computer focused)
Male,China,Master’s degree,
Male,China,Master’s degree,
Male,Peru,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Female,China,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Some college/university study without earning a bachelor’s degree,Engineering (non-computer focused)
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Mathematics or statistics
Male,Canada,Master’s degree,Engineering (non-computer focused)
Male,Spain,Doctoral degree,Physics or astronomy
Prefer to self-describe,United States of America,Bachelor’s degree,Other
Female,United States of America,Master’s degree,Fine arts or performing arts
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Peru,Doctoral degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,Mathematics or statistics
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Belgium,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Other
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Female,Canada,Bachelor’s degree,Mathematics or statistics
Male,Brazil,,
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,I do not wish to disclose my location,Master’s degree,Engineering (non-computer focused)
Female,India,Master’s degree,Engineering (non-computer focused)
Female,I do not wish to disclose my location,Bachelor’s degree,Other
Female,South Korea,I prefer not to answer,"Information technology, networking, or system administration"
Prefer not to say,Russia,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Other
Female,I do not wish to disclose my location,,
Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Some college/university study without earning a bachelor’s degree,Mathematics or statistics
Male,I do not wish to disclose my location,I prefer not to answer,
Male,Austria,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Female,United States of America,Bachelor’s degree,Mathematics or statistics
Male,Other,Professional degree,"Computer science (software engineering, etc.)"
Male,Colombia,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,Canada,Bachelor’s degree,Mathematics or statistics
Male,Australia,,
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,United States of America,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,Doctoral degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Female,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,Denmark,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,Mathematics or statistics
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"Information technology, networking, or system administration"
Male,"Iran, Islamic Republic of...",Master’s degree,Engineering (non-computer focused)
Male,Spain,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,"Iran, Islamic Republic of...",Master’s degree,"Computer science (software engineering, etc.)"
Male,Netherlands,Master’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Environmental science or geology
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,Turkey,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,China,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,China,Bachelor’s degree,Other
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,Other
Male,China,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Spain,Master’s degree,Physics or astronomy
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,India,Master’s degree,Mathematics or statistics
Female,India,Master’s degree,Physics or astronomy
Female,Malaysia,Doctoral degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Israel,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Professional degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Canada,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Czech Republic,Master’s degree,Mathematics or statistics
Male,India,,
Male,South Korea,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Malaysia,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Other,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Peru,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Doctoral degree,Mathematics or statistics
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
