Gender,Country ,Job Title,Degree
Male,Morocco,Software Engineer,Doctoral degree
Male,Japan,Data Scientist,Doctoral degree
Male,Other,Product/Project Manager,No formal education past high school
Male,United States of America,Research Scientist,Doctoral degree
Male,Mexico,Student,Doctoral degree
Male,Taiwan,Data Engineer,Bachelor’s degree
Male,United States of America,,Master’s degree
Male,China,Student,Master’s degree
Male,Russia,Student,Bachelor’s degree
Male,United States of America,Other,Master’s degree
Male,Switzerland,Student,Master’s degree
Male,Other,,Professional degree
Male,Egypt,Data Scientist,Master’s degree
Male,Taiwan,Software Engineer,Master’s degree
Male,Australia,Data Scientist,Bachelor’s degree
Male,Italy,Data Scientist,Master’s degree
Male,Brazil,Business Analyst,Some college/university study without earning a bachelor’s degree
Male,India,Student,Master’s degree
Prefer not to say,Other,Other,I prefer not to answer
Male,Japan,Research Scientist,Master’s degree
Male,Germany,,
Male,Japan,Research Scientist,Doctoral degree
Female,United States of America,Statistician,Master’s degree
Male,United States of America,Data Engineer,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,Japan,,
Male,Brazil,Data Engineer,Master’s degree
Male,Tunisia,Data Scientist,Master’s degree
Male,Malaysia,Student,Bachelor’s degree
Male,Japan,,
Female,United States of America,Data Scientist,Bachelor’s degree
Female,United States of America,,
Male,South Korea,Student,Bachelor’s degree
Male,Brazil,Business Analyst,Bachelor’s degree
Prefer not to say,United States of America,Research Scientist,Doctoral degree
Male,Canada,Product/Project Manager,Bachelor’s degree
Male,Japan,Student,Some college/university study without earning a bachelor’s degree
Female,Japan,Software Engineer,Bachelor’s degree
Female,Taiwan,,Master’s degree
Female,United States of America,Data Analyst,Bachelor’s degree
Male,India,Statistician,Doctoral degree
Male,United States of America,Software Engineer,Master’s degree
Male,New Zealand,Software Engineer,Master’s degree
Male,South Korea,Research Scientist,Master’s degree
Male,Taiwan,Research Scientist,I prefer not to answer
Male,Japan,Software Engineer,Master’s degree
Male,Mexico,,
Male,Japan,Other,Master’s degree
Male,Colombia,Data Engineer,Master’s degree
Male,China,Student,Doctoral degree
Male,United States of America,Software Engineer,Master’s degree
Male,Other,Data Engineer,Master’s degree
Female,Indonesia,Statistician,Bachelor’s degree
Female,Other,Business Analyst,Bachelor’s degree
Male,Japan,Research Scientist,Bachelor’s degree
Male,Taiwan,Product/Project Manager,Master’s degree
Male,Egypt,Other,Master’s degree
Male,United States of America,Data Engineer,Master’s degree
Male,Brazil,Data Scientist,Doctoral degree
Male,Australia,Data Scientist,Bachelor’s degree
Female,Republic of Korea,,
Male,Japan,Software Engineer,Bachelor’s degree
Female,India,Statistician,Master’s degree
Male,France,Research Scientist,Doctoral degree
Male,China,,Master’s degree
Male,United States of America,DBA/Database Engineer,Some college/university study without earning a bachelor’s degree
Male,United States of America,Software Engineer,Master’s degree
Female,United States of America,Data Scientist,Master’s degree
Male,Ireland,Student,Master’s degree
Prefer not to say,Japan,,Bachelor’s degree
Male,South Korea,Research Scientist,Doctoral degree
Male,India,DBA/Database Engineer,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Malaysia,Business Analyst,Master’s degree
Male,Japan,Software Engineer,Bachelor’s degree
Male,Indonesia,Other,Bachelor’s degree
Female,Australia,Student,Some college/university study without earning a bachelor’s degree
Male,Chile,Product/Project Manager,Master’s degree
Male,Taiwan,Student,Some college/university study without earning a bachelor’s degree
Male,Nigeria,Data Scientist,Bachelor’s degree
Female,South Korea,Data Analyst,Some college/university study without earning a bachelor’s degree
Prefer not to say,Mexico,Data Scientist,Bachelor’s degree
Female,Republic of Korea,Student,Some college/university study without earning a bachelor’s degree
Male,Singapore,Software Engineer,Master’s degree
Male,Germany,Other,Master’s degree
Male,Other,Data Scientist,Master’s degree
Female,China,Student,Master’s degree
Male,United States of America,Other,Master’s degree
Prefer not to say,Taiwan,Student,I prefer not to answer
Male,Germany,Software Engineer,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,South Korea,Data Scientist,Master’s degree
Male,United States of America,Student,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Brazil,Student,Some college/university study without earning a bachelor’s degree
Male,Australia,Research Scientist,Doctoral degree
Male,United States of America,Data Analyst,Master’s degree
Prefer not to say,Taiwan,Research Scientist,Doctoral degree
Male,United States of America,Data Engineer,Bachelor’s degree
Prefer not to say,China,Data Analyst,Some college/university study without earning a bachelor’s degree
Male,China,,
Female,Taiwan,Not employed,Master’s degree
Male,Brazil,Data Analyst,Master’s degree
Male,Canada,Data Analyst,Some college/university study without earning a bachelor’s degree
Female,Malaysia,Other,Doctoral degree
Male,Canada,Software Engineer,Master’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,Taiwan,Software Engineer,Bachelor’s degree
Male,Russia,Student,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Female,United States of America,Software Engineer,Master’s degree
Female,India,Data Scientist,Master’s degree
Male,Taiwan,Other,Master’s degree
Male,Singapore,Student,Bachelor’s degree
Male,Other,Data Analyst,I prefer not to answer
Female,Philippines,Data Analyst,Bachelor’s degree
Male,Argentina,Research Scientist,Master’s degree
Male,Republic of Korea,Student,Bachelor’s degree
Female,United States of America,Data Analyst,Master’s degree
Male,United States of America,,
Male,India,Not employed,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Data Analyst,Master’s degree
Male,China,Student,Bachelor’s degree
Male,Japan,Data Scientist,Master’s degree
Male,Viet Nam,Student,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Female,United States of America,Data Engineer,Master’s degree
Male,India,Data Scientist,Doctoral degree
Female,Japan,,Master’s degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,India,,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Prefer not to say,China,Data Engineer,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,Mexico,Data Analyst,Master’s degree
Male,India,Software Engineer,Master’s degree
Male,Taiwan,Data Engineer,Master’s degree
Prefer not to say,India,Student,Master’s degree
Male,United States of America,Student,Master’s degree
Male,Hong Kong (S.A.R.),Other,Doctoral degree
Male,Taiwan,Student,Bachelor’s degree
Male,Brazil,Business Analyst,Bachelor’s degree
Male,China,Student,Master’s degree
Male,Taiwan,Student,Some college/university study without earning a bachelor’s degree
Female,China,,Master’s degree
Male,China,Software Engineer,No formal education past high school
Female,Canada,Data Analyst,Bachelor’s degree
Male,China,Student,Master’s degree
Male,United States of America,Student,Bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Female,China,Software Engineer,Bachelor’s degree
Male,Other,Other,Master’s degree
Male,China,Student,Master’s degree
Female,India,Research Scientist,Master’s degree
Male,Canada,Research Scientist,Master’s degree
Prefer not to say,India,Data Analyst,Professional degree
Male,India,Data Scientist,Professional degree
Male,India,Business Analyst,Master’s degree
Male,Other,Student,Bachelor’s degree
Male,China,,Doctoral degree
Male,United States of America,Statistician,Doctoral degree
Male,United States of America,Other,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,China,Student,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Prefer not to say,Canada,Other,I prefer not to answer
Male,Australia,Research Scientist,Doctoral degree
Male,India,Business Analyst,Master’s degree
Male,Taiwan,Student,Master’s degree
Male,Brazil,Data Scientist,Master’s degree
Female,India,Student,Bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,United States of America,Research Scientist,Master’s degree
Male,Colombia,Data Scientist,Master’s degree
Male,India,Statistician,Master’s degree
Female,Japan,Software Engineer,Bachelor’s degree
Male,Italy,Research Scientist,Master’s degree
Male,Australia,Other,Some college/university study without earning a bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,,I prefer not to answer
Male,China,,
Male,India,Statistician,Master’s degree
Female,Indonesia,Data Engineer,Master’s degree
Male,Thailand,Data Scientist,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,South Korea,Student,Master’s degree
Male,Japan,Research Scientist,Professional degree
Male,Australia,Product/Project Manager,Bachelor’s degree
Male,India,Not employed,Master’s degree
Male,Taiwan,Software Engineer,Master’s degree
Male,India,,Master’s degree
Prefer not to say,China,Other,Master’s degree
Male,India,Student,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,India,DBA/Database Engineer,Bachelor’s degree
Male,India,Software Engineer,Master’s degree
Male,Japan,Research Scientist,Doctoral degree
Male,Egypt,Student,Bachelor’s degree
Male,Japan,Student,Some college/university study without earning a bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Student,Bachelor’s degree
Male,United States of America,Business Analyst,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,India,Data Scientist,Master’s degree
Female,India,Student,Master’s degree
Male,Taiwan,Student,Master’s degree
Female,India,Not employed,Master’s degree
Male,Australia,Data Scientist,Bachelor’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,Japan,Research Scientist,Master’s degree
Female,India,Data Scientist,Master’s degree
Male,Singapore,Data Analyst,Professional degree
Female,India,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Male,China,Student,Master’s degree
Male,Bangladesh,Data Scientist,Bachelor’s degree
Female,Canada,Data Analyst,Some college/university study without earning a bachelor’s degree
Male,China,,
Male,India,Student,Doctoral degree
Male,Colombia,Student,Bachelor’s degree
Male,Malaysia,Business Analyst,Professional degree
Male,United States of America,Data Analyst,Master’s degree
Male,Mexico,Student,Master’s degree
Male,India,Business Analyst,Bachelor’s degree
Male,United States of America,Other,Master’s degree
Female,India,Business Analyst,Doctoral degree
Male,Japan,Software Engineer,No formal education past high school
Male,China,Student,Master’s degree
Male,India,Student,Bachelor’s degree
Prefer not to say,India,Student,Bachelor’s degree
Male,United States of America,Student,Doctoral degree
Male,China,Student,Some college/university study without earning a bachelor’s degree
Male,India,,
Female,Hong Kong (S.A.R.),Other,Master’s degree
Male,Japan,,
Male,India,Other,Bachelor’s degree
Male,India,Software Engineer,Master’s degree
Male,China,Software Engineer,Bachelor’s degree
Male,Argentina,Software Engineer,Professional degree
Male,United States of America,Business Analyst,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,India,Software Engineer,Master’s degree
Male,Japan,Research Scientist,Doctoral degree
Male,India,Not employed,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,Russia,Other,Master’s degree
Male,China,Student,Doctoral degree
Male,China,Student,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,India,Data Scientist,Master’s degree
Male,Taiwan,Student,Master’s degree
Male,China,Data Engineer,Master’s degree
Female,Singapore,Data Analyst,Bachelor’s degree
Male,United States of America,Student,Some college/university study without earning a bachelor’s degree
Male,India,Research Scientist,Doctoral degree
Female,India,Software Engineer,Master’s degree
Male,India,Not employed,I prefer not to answer
Male,Other,Research Scientist,Master’s degree
Male,India,Student,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,China,,I prefer not to answer
Male,China,Student,Doctoral degree
Male,United States of America,Product/Project Manager,Bachelor’s degree
Male,Indonesia,Student,Master’s degree
Male,Other,Software Engineer,Doctoral degree
Prefer not to say,India,Business Analyst,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,Bangladesh,Software Engineer,Master’s degree
Female,Brazil,Data Analyst,Master’s degree
Female,United States of America,Data Analyst,Master’s degree
Male,India,Data Engineer,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,Nigeria,Student,Bachelor’s degree
Male,South Korea,Software Engineer,Bachelor’s degree
Female,India,Data Analyst,Master’s degree
Male,Germany,Not employed,No formal education past high school
Male,Spain,Data Engineer,Bachelor’s degree
Male,Brazil,Other,Bachelor’s degree
Male,India,,
Female,Egypt,Data Scientist,Bachelor’s degree
Female,India,Software Engineer,Bachelor’s degree
Male,India,Data Analyst,Master’s degree
Female,Indonesia,Data Analyst,Bachelor’s degree
Male,India,,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,China,Student,Some college/university study without earning a bachelor’s degree
Male,Germany,Data Scientist,Doctoral degree
Male,India,Software Engineer,Master’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,China,,Bachelor’s degree
Female,Japan,Other,Master’s degree
Male,China,Other,Bachelor’s degree
Male,India,Research Scientist,Master’s degree
Prefer not to say,China,Student,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,India,Data Scientist,Master’s degree
Male,India,Student,Master’s degree
Male,Indonesia,Data Engineer,Master’s degree
Male,Germany,Data Scientist,Some college/university study without earning a bachelor’s degree
Prefer to self-describe,India,,Master’s degree
Male,Australia,Business Analyst,Doctoral degree
Female,India,Student,Bachelor’s degree
Female,United States of America,Business Analyst,Master’s degree
Female,India,Software Engineer,Professional degree
Male,India,Data Scientist,Bachelor’s degree
Male,Other,Software Engineer,Master’s degree
Male,India,Software Engineer,Master’s degree
Male,India,Data Analyst,I prefer not to answer
Female,India,Student,Master’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,Germany,,
Male,Pakistan,Research Scientist,I prefer not to answer
Male,India,Data Analyst,Master’s degree
Female,Other,Software Engineer,Doctoral degree
Male,China,Student,Master’s degree
Male,Mexico,Data Scientist,I prefer not to answer
Male,Egypt,Data Analyst,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,United States of America,Student,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Other,Student,Some college/university study without earning a bachelor’s degree
Female,India,Student,Bachelor’s degree
Female,India,Other,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Japan,Data Scientist,Master’s degree
Male,Belgium,Data Analyst,Bachelor’s degree
Female,India,Student,Master’s degree
Male,India,Student,Master’s degree
Male,Saudi Arabia,,Bachelor’s degree
Female,Malaysia,Data Analyst,Doctoral degree
Male,Other,,Master’s degree
Male,India,Research Scientist,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,India,,No formal education past high school
Male,Other,Student,Master’s degree
Female,South Korea,,Some college/university study without earning a bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,Sweden,Data Scientist,Bachelor’s degree
Male,France,Software Engineer,Master’s degree
Male,Chile,Data Analyst,Bachelor’s degree
Male,Other,DBA/Database Engineer,Master’s degree
Male,India,Software Engineer,Doctoral degree
Male,India,Data Analyst,Professional degree
Male,India,Other,Doctoral degree
Male,Australia,Student,Master’s degree
Male,Japan,Statistician,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,Other,Research Scientist,Doctoral degree
Male,India,Software Engineer,Bachelor’s degree
Female,Taiwan,Student,Master’s degree
Male,India,Data Engineer,Master’s degree
Male,Switzerland,Data Scientist,Master’s degree
Male,Ukraine,,Professional degree
Male,Italy,Other,Master’s degree
Female,India,Data Analyst,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Other,Master’s degree
Female,India,Not employed,Master’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Male,United States of America,Data Analyst,Doctoral degree
Male,India,Data Scientist,Master’s degree
Female,Australia,Data Scientist,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,India,Business Analyst,Master’s degree
Male,Russia,,I prefer not to answer
Male,India,Product/Project Manager,Master’s degree
Male,India,Student,Doctoral degree
Male,India,Student,Master’s degree
Female,Other,Other,Doctoral degree
Female,Republic of Korea,Data Scientist,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Student,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Research Scientist,Doctoral degree
Female,India,Other,Doctoral degree
Male,India,Not employed,Some college/university study without earning a bachelor’s degree
Male,India,Student,I prefer not to answer
Male,India,Software Engineer,No formal education past high school
Male,Japan,,
Male,India,Student,Master’s degree
Male,Germany,Business Analyst,Doctoral degree
Male,India,Other,Master’s degree
Female,Israel,Software Engineer,Bachelor’s degree
Male,Taiwan,Data Scientist,Master’s degree
Male,Norway,Other,Bachelor’s degree
Male,Russia,Data Scientist,No formal education past high school
Female,"Iran, Islamic Republic of...",Data Scientist,Master’s degree
Male,Saudi Arabia,Other,Master’s degree
Male,India,Research Scientist,Doctoral degree
Male,United States of America,Data Scientist,Professional degree
Male,Germany,Business Analyst,Master’s degree
Female,India,Product/Project Manager,Bachelor’s degree
Male,Japan,Student,Master’s degree
Male,Nigeria,Data Analyst,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,United States of America,Software Engineer,Master’s degree
Female,India,Software Engineer,Doctoral degree
Male,Russia,Data Scientist,Master’s degree
Male,United States of America,Research Scientist,Bachelor’s degree
Male,Taiwan,,
Male,Spain,Data Scientist,Doctoral degree
Male,India,Research Scientist,Master’s degree
Prefer not to say,United States of America,Software Engineer,Doctoral degree
Male,Poland,Data Scientist,Master’s degree
Male,France,,Some college/university study without earning a bachelor’s degree
Male,India,Student,Master’s degree
Male,Nigeria,Software Engineer,Master’s degree
Male,Israel,Student,No formal education past high school
Male,Pakistan,Student,Bachelor’s degree
Male,Ukraine,Product/Project Manager,Bachelor’s degree
Male,India,Other,Professional degree
Male,India,,
Male,Colombia,Research Scientist,Master’s degree
Female,Taiwan,Data Scientist,Master’s degree
Male,Russia,Student,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,Taiwan,,
Female,India,Data Analyst,Professional degree
Male,China,,
Male,South Korea,Data Scientist,Professional degree
Male,Hungary,Data Scientist,Master’s degree
Female,Kenya,Student,Master’s degree
Male,India,Other,Professional degree
Male,Russia,,
Male,India,Student,Bachelor’s degree
Male,Japan,Statistician,Bachelor’s degree
Male,Singapore,,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Germany,Research Scientist,Master’s degree
Male,India,Business Analyst,Bachelor’s degree
Male,Turkey,Student,Doctoral degree
Female,India,Student,Master’s degree
Male,Other,Student,Bachelor’s degree
Male,Bangladesh,Software Engineer,Bachelor’s degree
Female,"Iran, Islamic Republic of...",Student,Bachelor’s degree
Male,India,Other,Master’s degree
Male,Netherlands,Other,No formal education past high school
Male,India,Software Engineer,Bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,India,Research Scientist,Bachelor’s degree
Male,Other,Product/Project Manager,Professional degree
Male,Saudi Arabia,Software Engineer,Bachelor’s degree
Male,Spain,Data Scientist,Master’s degree
Female,India,Student,Bachelor’s degree
Male,India,,
Female,Pakistan,Student,Doctoral degree
Male,Other,Student,Bachelor’s degree
Female,India,Student,I prefer not to answer
Male,South Africa,Not employed,Bachelor’s degree
Male,China,Data Analyst,Bachelor’s degree
Male,Japan,Other,Some college/university study without earning a bachelor’s degree
Female,Australia,Data Analyst,Master’s degree
Male,Japan,Other,Bachelor’s degree
Male,Turkey,Research Scientist,Doctoral degree
Male,India,Software Engineer,Professional degree
Male,United States of America,Student,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Female,South Africa,Software Engineer,Bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,Nigeria,Data Analyst,Master’s degree
Male,Singapore,Business Analyst,Master’s degree
Male,Netherlands,Software Engineer,Bachelor’s degree
Male,Other,Software Engineer,Master’s degree
Female,India,Student,Doctoral degree
Female,Russia,Other,Professional degree
Male,India,Research Scientist,Doctoral degree
Male,Taiwan,Data Analyst,Master’s degree
Male,Germany,Data Analyst,Bachelor’s degree
Male,Hungary,Data Scientist,Master’s degree
Male,Nigeria,Data Analyst,Master’s degree
Male,Japan,Student,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Data Analyst,Doctoral degree
Male,India,DBA/Database Engineer,Bachelor’s degree
Male,Poland,Other,No formal education past high school
Male,Ukraine,Software Engineer,Master’s degree
Male,India,,Master’s degree
Male,Israel,Other,Doctoral degree
Male,Russia,Research Scientist,Master’s degree
Male,China,Data Engineer,Master’s degree
Male,Pakistan,Student,Bachelor’s degree
Male,Japan,Other,Master’s degree
Female,India,Business Analyst,Master’s degree
Male,India,,
Male,India,Data Scientist,Master’s degree
Male,Italy,Other,Master’s degree
Male,Australia,Business Analyst,Master’s degree
Male,Other,,Some college/university study without earning a bachelor’s degree
Male,India,Data Engineer,Bachelor’s degree
Male,Bangladesh,Student,Bachelor’s degree
Male,Japan,Data Engineer,Doctoral degree
Male,Other,Product/Project Manager,Master’s degree
Male,Pakistan,Data Scientist,Bachelor’s degree
Female,Singapore,Software Engineer,Master’s degree
Male,China,Software Engineer,Master’s degree
Male,Other,Student,Bachelor’s degree
Male,United States of America,Software Engineer,Doctoral degree
Male,Other,Not employed,Some college/university study without earning a bachelor’s degree
Female,India,,
Male,China,Software Engineer,Master’s degree
Male,Russia,Data Scientist,Doctoral degree
Male,China,,I prefer not to answer
Male,India,,
Male,China,Software Engineer,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,United States of America,Software Engineer,Bachelor’s degree
Female,Switzerland,Student,Doctoral degree
Male,India,Data Scientist,Master’s degree
Male,Viet Nam,Data Scientist,Bachelor’s degree
Male,Poland,Other,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Norway,Software Engineer,Master’s degree
Male,Hungary,Software Engineer,Master’s degree
Female,Netherlands,Research Scientist,Doctoral degree
Male,Japan,Data Scientist,Bachelor’s degree
Female,Taiwan,Not employed,Master’s degree
Male,India,Student,Master’s degree
Male,India,,
Female,Algeria,Software Engineer,Doctoral degree
Male,India,Data Scientist,Bachelor’s degree
Male,Germany,Research Scientist,Master’s degree
Male,China,Other,Bachelor’s degree
Female,Germany,,
Male,Israel,Software Engineer,Master’s degree
Female,India,Student,I prefer not to answer
Female,Other,Student,Bachelor’s degree
Male,Viet Nam,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,South Korea,Software Engineer,Master’s degree
Prefer not to say,India,,
Male,Italy,Student,Bachelor’s degree
Female,China,Product/Project Manager,Master’s degree
Male,China,Data Scientist,Professional degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,Spain,,Master’s degree
Male,Viet Nam,Software Engineer,Bachelor’s degree
Male,India,,
Male,New Zealand,Software Engineer,Master’s degree
Male,France,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Data Analyst,Doctoral degree
Male,Indonesia,Software Engineer,Bachelor’s degree
Male,India,,Master’s degree
Male,India,Other,Master’s degree
Male,Taiwan,Research Scientist,Doctoral degree
Male,Spain,Data Scientist,Master’s degree
Male,Netherlands,Software Engineer,Master’s degree
Male,Israel,Data Scientist,Master’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,Spain,Data Scientist,I prefer not to answer
Male,Russia,Research Scientist,Professional degree
Male,Nigeria,Data Scientist,Master’s degree
Male,Spain,Other,No formal education past high school
Male,Ukraine,Software Engineer,Some college/university study without earning a bachelor’s degree
Female,China,Student,Some college/university study without earning a bachelor’s degree
Female,China,Software Engineer,Master’s degree
Male,Spain,Software Engineer,Master’s degree
Male,Netherlands,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Italy,Student,Master’s degree
Male,Algeria,Research Scientist,Doctoral degree
Male,India,Data Scientist,Bachelor’s degree
Male,Australia,Software Engineer,Master’s degree
Female,India,Student,Doctoral degree
Male,India,Not employed,Bachelor’s degree
Male,China,Not employed,Bachelor’s degree
Female,India,Student,Professional degree
Male,Denmark,Data Scientist,Doctoral degree
Male,India,Student,Bachelor’s degree
Female,France,Data Scientist,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Software Engineer,Doctoral degree
Male,France,Data Scientist,Doctoral degree
Male,Other,Software Engineer,Doctoral degree
Female,Denmark,Research Scientist,Doctoral degree
Male,China,,
Male,India,Business Analyst,Bachelor’s degree
Male,Italy,Research Scientist,Master’s degree
Female,India,Data Analyst,Bachelor’s degree
Male,Spain,Statistician,Doctoral degree
Male,France,Data Analyst,Master’s degree
Male,Czech Republic,Software Engineer,Master’s degree
Male,Other,Data Scientist,Doctoral degree
Male,Taiwan,Student,Master’s degree
Female,India,Data Analyst,Master’s degree
Male,Singapore,Student,Bachelor’s degree
Female,India,Student,Master’s degree
Male,India,Product/Project Manager,Master’s degree
Male,United States of America,Student,Bachelor’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,Italy,Software Engineer,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Other,Student,Master’s degree
Female,Germany,Data Scientist,Master’s degree
Male,Bangladesh,Product/Project Manager,Bachelor’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,Other,Other,Bachelor’s degree
Male,Other,Business Analyst,Master’s degree
Male,Germany,Student,Bachelor’s degree
Male,India,Data Scientist,Master’s degree
Male,India,Software Engineer,Master’s degree
Male,Taiwan,Research Scientist,Bachelor’s degree
Male,South Korea,Research Scientist,Professional degree
Male,Russia,Student,No formal education past high school
Male,Spain,Data Scientist,Master’s degree
Female,Germany,DBA/Database Engineer,Bachelor’s degree
Male,Other,Data Scientist,Bachelor’s degree
Male,Morocco,Data Scientist,Doctoral degree
Male,Nigeria,Student,Doctoral degree
Male,Turkey,Research Scientist,Doctoral degree
Male,India,,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Austria,Software Engineer,Master’s degree
Male,France,Data Scientist,Master’s degree
Prefer not to say,Australia,Student,Master’s degree
Male,Japan,Data Scientist,Some college/university study without earning a bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,Russia,Data Scientist,Doctoral degree
Male,France,Other,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Software Engineer,Master’s degree
Female,Tunisia,Software Engineer,Professional degree
Male,Viet Nam,Software Engineer,I prefer not to answer
Female,Japan,Research Scientist,Professional degree
Male,Portugal,Data Scientist,Doctoral degree
Male,Egypt,Other,I prefer not to answer
Male,France,Data Engineer,Master’s degree
Male,India,,
Male,Nigeria,DBA/Database Engineer,Some college/university study without earning a bachelor’s degree
Female,Nigeria,Data Scientist,Master’s degree
Male,United States of America,Other,Master’s degree
Male,Japan,Research Scientist,Master’s degree
Male,China,Data Scientist,Doctoral degree
Male,Other,Not employed,Bachelor’s degree
Male,United States of America,Data Engineer,Some college/university study without earning a bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Italy,Student,Master’s degree
Female,Ireland,Other,Professional degree
Male,India,Software Engineer,Master’s degree
Female,Viet Nam,Business Analyst,Bachelor’s degree
Male,Indonesia,Data Scientist,Bachelor’s degree
Male,India,Software Engineer,Master’s degree
Female,Spain,Research Scientist,Doctoral degree
Male,Tunisia,Other,Master’s degree
Male,India,Business Analyst,Master’s degree
Female,France,Software Engineer,Master’s degree
Male,Germany,Software Engineer,Bachelor’s degree
Male,South Korea,Software Engineer,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,India,Data Analyst,Master’s degree
Male,France,Research Scientist,Doctoral degree
Female,Romania,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Female,India,Software Engineer,Master’s degree
Female,Romania,Software Engineer,Master’s degree
Female,India,Student,Bachelor’s degree
Male,Pakistan,Software Engineer,Bachelor’s degree
Male,Brazil,Software Engineer,Master’s degree
Female,Poland,Student,Master’s degree
Prefer not to say,India,Student,Master’s degree
Male,Israel,Data Scientist,Master’s degree
Female,China,Data Analyst,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Bangladesh,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,Morocco,Data Scientist,Master’s degree
Male,India,Other,Bachelor’s degree
Male,Australia,Student,Master’s degree
Female,Indonesia,Other,Bachelor’s degree
